Run_accession	sample_type	community_type	feature	sample_host	material	sample_age	latitude	longitude	project_name	publication_year	geo_loc_name	sample_name	archive_project	archive_sample_accession
ERR4426526	ancient_metagenome		cave		sediment	13000.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1207A_Mex_62	PRJEB37914	ERS4921375
ERR4426527	ancient_metagenome		cave		sediment	13000.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1207C_Mex_61	PRJEB37914	ERS4921376
ERR4426529	ancient_metagenome		cave		sediment	15600.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1210_Mex_18	PRJEB37914	ERS4921378
ERR4426530	ancient_metagenome		cave		sediment	15600.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1210_Mex_1	PRJEB37914	ERS4921379
ERR4426531	ancient_metagenome		cave		sediment	15600.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1210_Mex_2	PRJEB37914	ERS4921380
ERR4426532	ancient_metagenome		cave		sediment	15600.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1210_Mex_3	PRJEB37914	ERS4921381
ERR4426533	ancient_metagenome		cave		sediment	15600.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1210_Mex_3	PRJEB37914	ERS4921382
ERR4426534	ancient_metagenome		cave		sediment	15600.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1210_Mex_4	PRJEB37914	ERS4921383
ERR4426535	ancient_metagenome		cave		sediment	15600.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1210_Mex_59	PRJEB37914	ERS4921384
ERR4426536	ancient_metagenome		cave		sediment	13900.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1212_Mex_22	PRJEB37914	ERS4921385
ERR4426537	ancient_metagenome		cave		sediment	13900.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1212_Mex_24	PRJEB37914	ERS4921386
ERR4426538	ancient_metagenome		cave		sediment	13900.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1212_Mex_4	PRJEB37914	ERS4921387
ERR4426539	ancient_metagenome		cave		sediment	13900.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1212_Mex_58	PRJEB37914	ERS4921388
ERR4426540	ancient_metagenome		cave		sediment	13900.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1212_Mex_5	PRJEB37914	ERS4921389
ERR4426541	ancient_metagenome		cave		sediment	13900.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1212_Mex_6	PRJEB37914	ERS4921390
ERR4426542	ancient_metagenome		cave		sediment	13900.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1212_Mex_6	PRJEB37914	ERS4921391
ERR4426543	ancient_metagenome		cave		sediment	13900.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1212_Mex_7	PRJEB37914	ERS4921392
ERR4426545	ancient_metagenome		cave		sediment	11600.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1217_Mex_56	PRJEB37914	ERS4921394
ERR4426546	ancient_metagenome		cave		sediment	21000.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1218_Mex_10	PRJEB37914	ERS4921395
ERR4426547	ancient_metagenome		cave		sediment	21000.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1218_Mex_10	PRJEB37914	ERS4921396
ERR4426548	ancient_metagenome		cave		sediment	21000.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1218_Mex_55	PRJEB37914	ERS4921397
ERR4426549	ancient_metagenome		cave		sediment	21000.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1218_Mex_9	PRJEB37914	ERS4921398
ERR4426550	ancient_metagenome		cave		sediment	21000.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1218_Mex_9	PRJEB37914	ERS4921399
ERR4426552	ancient_metagenome		cave		sediment	26900.0	24.62	-101.15	Ardelean2020	2020	Mexico	UE1223_Mex_53	PRJEB37914	ERS4921401
SRR13106729	ancient_metagenome		sea coast		permafrost	110000.0	70.08	159.92	Liang2021	2021	Russia	Ch1_17_14_8	PRJNA680161	SRS7756742
SRR13106730	ancient_metagenome		sea coast		permafrost	110000.0	70.08	159.92	Liang2021	2021	Russia	Ch1_17_14_8	PRJNA680161	SRS7756741
SRR13106731	ancient_metagenome		sea coast		permafrost	110000.0	70.08	159.92	Liang2021	2021	Russia	Ch1_17_5_8	PRJNA680161	SRS7756740
SRR13106732	ancient_metagenome		sea coast		permafrost	110000.0	70.08	159.92	Liang2021	2021	Russia	Ch1_17_5_8	PRJNA680161	SRS7756739
SRR13106733	ancient_metagenome		sea coast		permafrost	110000.0	70.08	159.92	Liang2021	2021	Russia	Ch1_17_5_8	PRJNA680161	SRS7756738
SRR13106734	ancient_metagenome		sea coast		permafrost	110000.0	70.08	159.92	Liang2021	2021	Russia	Ch1_17_5_8	PRJNA680161	SRS7756737
SRR13106735	ancient_metagenome		sea coast		permafrost	35000.0	70.08	159.92	Liang2021	2021	Russia	Ch1_17_3_4	PRJNA680161	SRS7756736
SRR13106736	ancient_metagenome		sea coast		permafrost	35000.0	70.08	159.92	Liang2021	2021	Russia	Ch1_17_3_4	PRJNA680161	SRS7756735
SRR13106737	ancient_metagenome		sea coast		permafrost	110000.0	70.08	159.92	Liang2021	2021	Russia	Ch1_17_14_8	PRJNA680161	SRS7756734
SRR13106738	ancient_metagenome		sea coast		permafrost	110000.0	70.08	159.92	Liang2021	2021	Russia	Ch1_17_14_8	PRJNA680161	SRS7756733
SRR13106739	ancient_metagenome		sea coast		permafrost	35000.0	70.08	159.92	Liang2021	2021	Russia	Ch1_17_3_4	PRJNA680161	SRS7756732
SRR13106740	ancient_metagenome		sea coast		permafrost	35000.0	70.08	159.92	Liang2021	2021	Russia	Ch1_17_3_4	PRJNA680161	SRS7756731
ERR1883486	ancient_metagenome		cave		sediment	42000.0	46.302	16.078	Slon2017	2017	Croatia	SP1736	PRJEB18629	ERS1600793
ERR1883430	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP2920	PRJEB18629	ERS1600737
ERR1883436	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP2921	PRJEB18629	ERS1600743
ERR1883438	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP2922	PRJEB18629	ERS1600745
ERR1883477	ancient_metagenome		cave		sediment	42700.0	46.69	0.88	Slon2017	2017	France	SP3674	PRJEB18629	ERS1600784
ERR1883478	ancient_metagenome		cave		sediment	42700.0	46.69	0.88	Slon2017	2017	France	SP3675	PRJEB18629	ERS1600785
ERR1883479	ancient_metagenome		cave		sediment	48100.0	46.69	0.88	Slon2017	2017	France	SP3676	PRJEB18629	ERS1600786
ERR1883480	ancient_metagenome		cave		sediment	48100.0	46.69	0.88	Slon2017	2017	France	SP3677	PRJEB18629	ERS1600787
ERR1883418	ancient_metagenome		cave		sediment	53000.0	51.442	83.155	Slon2017	2017	Russia	SP3845	PRJEB18629	ERS1600725
ERR1883419	ancient_metagenome		cave		sediment	53000.0	51.442	83.155	Slon2017	2017	Russia	SP3846	PRJEB18629	ERS1600726
ERR1883420	ancient_metagenome		cave		sediment	53000.0	51.442	83.155	Slon2017	2017	Russia	SP3847	PRJEB18629	ERS1600727
ERR1883421	ancient_metagenome		cave		sediment	53000.0	51.442	83.155	Slon2017	2017	Russia	SP3848	PRJEB18629	ERS1600728
ERR1883422	ancient_metagenome		cave		sediment	304000.0	51.442	83.155	Slon2017	2017	Russia	SP3849	PRJEB18629	ERS1600729
ERR1883423	ancient_metagenome		cave		sediment	304000.0	51.442	83.155	Slon2017	2017	Russia	SP3850	PRJEB18629	ERS1600730
ERR1883424	ancient_metagenome		cave		sediment	53000.0	51.442	83.155	Slon2017	2017	Russia	SP3851	PRJEB18629	ERS1600731
ERR1883427	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3871	PRJEB18629	ERS1600734
ERR1883429	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3872	PRJEB18629	ERS1600736
ERR1883432	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3873	PRJEB18629	ERS1600739
ERR1883434	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3874	PRJEB18629	ERS1600741
ERR1883435	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3875	PRJEB18629	ERS1600742
ERR1883444	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3876	PRJEB18629	ERS1600751
ERR1883464	ancient_metagenome		cave		sediment	112500.0	51.397	84.676	Slon2017	2017	Russia	SP3877	PRJEB18629	ERS1600771
ERR1883471	ancient_metagenome		cave		sediment	112500.0	51.397	84.676	Slon2017	2017	Russia	SP3878	PRJEB18629	ERS1600778
ERR1883472	ancient_metagenome		cave		sediment	200000.0	51.397	84.676	Slon2017	2017	Russia	SP3879	PRJEB18629	ERS1600779
ERR1883476	ancient_metagenome		cave		sediment	200000.0	51.397	84.676	Slon2017	2017	Russia	SP3880	PRJEB18629	ERS1600783
ERR1883448	ancient_metagenome		cave		sediment	240000.0	51.397	84.676	Slon2017	2017	Russia	SP3852	PRJEB18629	ERS1600755
ERR1883447	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3853	PRJEB18629	ERS1600754
ERR1883446	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3854	PRJEB18629	ERS1600753
ERR1883445	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3855	PRJEB18629	ERS1600752
ERR1883443	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3856	PRJEB18629	ERS1600750
ERR1883441	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3857	PRJEB18629	ERS1600748
ERR1883481	ancient_metagenome		cave		sediment	46000.0	50.46	5.29	Slon2017	2017	Belgium	SP3907	PRJEB18629	ERS1600788
ERR1883483	ancient_metagenome		cave		sediment	46000.0	50.46	5.29	Slon2017	2017	Belgium	SP3908	PRJEB18629	ERS1600790
ERR1883482	ancient_metagenome		cave		sediment	46000.0	50.46	5.29	Slon2017	2017	Belgium	SP3909	PRJEB18629	ERS1600789
ERR1883484	ancient_metagenome		cave		sediment	46000.0	50.46	5.29	Slon2017	2017	Belgium	SP3910	PRJEB18629	ERS1600791
ERR1883485	ancient_metagenome		cave		sediment	46000.0	50.46	5.29	Slon2017	2017	Belgium	SP3911	PRJEB18629	ERS1600792
ERR1883487	ancient_metagenome		cave		sediment	48400.0	43.386	-5.328	Slon2017	2017	Spain	SP3609	PRJEB18629	ERS1600794
ERR1883453	ancient_metagenome		cave		sediment	25000.0	51.397	84.676	Slon2017	2017	Russia	SP3823	PRJEB18629	ERS1600760
ERR1883454	ancient_metagenome		cave		sediment	40000.0	51.397	84.676	Slon2017	2017	Russia	SP3824	PRJEB18629	ERS1600761
ERR1883455	ancient_metagenome		cave		sediment	40000.0	51.397	84.676	Slon2017	2017	Russia	SP3825	PRJEB18629	ERS1600762
ERR1883456	ancient_metagenome		cave		sediment	40000.0	51.397	84.676	Slon2017	2017	Russia	SP3826	PRJEB18629	ERS1600763
ERR1883457	ancient_metagenome		cave		sediment	40000.0	51.397	84.676	Slon2017	2017	Russia	SP3827	PRJEB18629	ERS1600764
ERR1883458	ancient_metagenome		cave		sediment	57000.0	51.397	84.676	Slon2017	2017	Russia	SP3828	PRJEB18629	ERS1600765
ERR1883459	ancient_metagenome		cave		sediment	57000.0	51.397	84.676	Slon2017	2017	Russia	SP3829	PRJEB18629	ERS1600766
ERR1883460	ancient_metagenome		cave		sediment	57000.0	51.397	84.676	Slon2017	2017	Russia	SP3830	PRJEB18629	ERS1600767
ERR1883461	ancient_metagenome		cave		sediment	112500.0	51.397	84.676	Slon2017	2017	Russia	SP3831	PRJEB18629	ERS1600768
ERR1883405	ancient_metagenome		cave		sediment	438000.0	42.839	2.752	Slon2017	2017	France	SP3801	PRJEB18629	ERS1600712
ERR1883406	ancient_metagenome		cave		sediment	438000.0	42.839	2.752	Slon2017	2017	France	SP3802	PRJEB18629	ERS1600713
ERR1883407	ancient_metagenome		cave		sediment	438000.0	42.839	2.752	Slon2017	2017	France	SP3804	PRJEB18629	ERS1600714
ERR1883408	ancient_metagenome		cave		sediment	438000.0	42.839	2.752	Slon2017	2017	France	SP3805	PRJEB18629	ERS1600715
ERR1883409	ancient_metagenome		cave		sediment	438000.0	42.839	2.752	Slon2017	2017	France	SP3806	PRJEB18629	ERS1600716
ERR1883410	ancient_metagenome		cave		sediment	346000.0	42.839	2.752	Slon2017	2017	France	SP3807	PRJEB18629	ERS1600717
ERR1883411	ancient_metagenome		cave		sediment	346000.0	42.839	2.752	Slon2017	2017	France	SP3808	PRJEB18629	ERS1600718
ERR1883412	ancient_metagenome		cave		sediment	550000.0	42.839	2.752	Slon2017	2017	France	SP3809	PRJEB18629	ERS1600719
ERR1883413	ancient_metagenome		cave		sediment	550000.0	42.839	2.752	Slon2017	2017	France	SP3810	PRJEB18629	ERS1600720
ERR1883414	ancient_metagenome		cave		sediment	550000.0	42.839	2.752	Slon2017	2017	France	SP3811	PRJEB18629	ERS1600721
ERR1883415	ancient_metagenome		cave		sediment	550000.0	42.839	2.752	Slon2017	2017	France	SP3812	PRJEB18629	ERS1600722
ERR1883440	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3858	PRJEB18629	ERS1600747
ERR1883439	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3859	PRJEB18629	ERS1600746
ERR1883437	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3860	PRJEB18629	ERS1600744
ERR1883433	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3861	PRJEB18629	ERS1600740
ERR1883431	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3862	PRJEB18629	ERS1600738
ERR1883428	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3863	PRJEB18629	ERS1600735
ERR1883426	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3864	PRJEB18629	ERS1600733
ERR1883449	ancient_metagenome		cave		sediment	240000.0	51.397	84.676	Slon2017	2017	Russia	SP3865	PRJEB18629	ERS1600756
ERR1883450	ancient_metagenome		cave		sediment	240000.0	51.397	84.676	Slon2017	2017	Russia	SP3866	PRJEB18629	ERS1600757
ERR1883451	ancient_metagenome		cave		sediment	240000.0	51.397	84.676	Slon2017	2017	Russia	SP3867	PRJEB18629	ERS1600758
ERR1883452	ancient_metagenome		cave		sediment	240000.0	51.397	84.676	Slon2017	2017	Russia	SP3868	PRJEB18629	ERS1600759
ERR1883442	ancient_metagenome		cave		sediment	127000.0	51.397	84.676	Slon2017	2017	Russia	SP3869	PRJEB18629	ERS1600749
ERR1883425	ancient_metagenome		cave		sediment	14000.0	51.397	84.676	Slon2017	2017	Russia	SP3870	PRJEB18629	ERS1600732
ERR1883403	ancient_metagenome		cave		sediment	438000.0	42.839	2.752	Slon2017	2017	France	SP3799	PRJEB18629	ERS1600710
ERR1883404	ancient_metagenome		cave		sediment	438000.0	42.839	2.752	Slon2017	2017	France	SP3800	PRJEB18629	ERS1600711
ERR1883462	ancient_metagenome		cave		sediment	112500.0	51.397	84.676	Slon2017	2017	Russia	SP3832	PRJEB18629	ERS1600769
ERR1883463	ancient_metagenome		cave		sediment	112500.0	51.397	84.676	Slon2017	2017	Russia	SP3833	PRJEB18629	ERS1600770
ERR1883465	ancient_metagenome		cave		sediment	112500.0	51.397	84.676	Slon2017	2017	Russia	SP3834	PRJEB18629	ERS1600772
ERR1883466	ancient_metagenome		cave		sediment	112500.0	51.397	84.676	Slon2017	2017	Russia	SP3835	PRJEB18629	ERS1600773
ERR1883468	ancient_metagenome		cave		sediment	112500.0	51.397	84.676	Slon2017	2017	Russia	SP3837	PRJEB18629	ERS1600775
ERR1883469	ancient_metagenome		cave		sediment	112500.0	51.397	84.676	Slon2017	2017	Russia	SP3838	PRJEB18629	ERS1600776
ERR1883470	ancient_metagenome		cave		sediment	112500.0	51.397	84.676	Slon2017	2017	Russia	SP3839	PRJEB18629	ERS1600777
ERR1883473	ancient_metagenome		cave		sediment	200000.0	51.397	84.676	Slon2017	2017	Russia	SP3840	PRJEB18629	ERS1600780
ERR1883474	ancient_metagenome		cave		sediment	200000.0	51.397	84.676	Slon2017	2017	Russia	SP3841	PRJEB18629	ERS1600781
ERR1883475	ancient_metagenome		cave		sediment	200000.0	51.397	84.676	Slon2017	2017	Russia	SP3842	PRJEB18629	ERS1600782
ERR1883416	ancient_metagenome		cave		sediment	10000.0	51.442	83.155	Slon2017	2017	Russia	SP3843	PRJEB18629	ERS1600723
ERR1883417	ancient_metagenome		cave		sediment	53000.0	51.442	83.155	Slon2017	2017	Russia	SP3844	PRJEB18629	ERS1600724
SRR9900877	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20874_MI_8.5-10cm	PRJNA558683	SRS5214215
SRR9900880	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20874_MI_8.5-10cm	PRJNA558683	SRS5214215
SRR9900883	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20874_MI_8.5-10cm	PRJNA558683	SRS5214215
SRR9900887	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20874_MI_8.5-10cm	PRJNA558683	SRS5214215
SRR9900894	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20874_MI_8.5-10cm	PRJNA558683	SRS5214215
SRR9900896	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20874_MI_8.5-10cm	PRJNA558683	SRS5214215
SRR9900902	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20874_MI_8.5-10cm	PRJNA558683	SRS5214215
SRR9900879	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20868_MI_0-1.5cm	PRJNA558683	SRS5214219
SRR9900882	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20868_MI_0-1.5cm	PRJNA558683	SRS5214219
SRR9900886	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20868_MI_0-1.5cm	PRJNA558683	SRS5214219
SRR9900890	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20868_MI_0-1.5cm	PRJNA558683	SRS5214219
SRR9900892	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20868_MI_0-1.5cm	PRJNA558683	SRS5214219
SRR9900893	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20868_MI_0-1.5cm	PRJNA558683	SRS5214219
SRR9900895	ancient_metagenome		ocean		marine sediment	100.0	-42.845	148.24	Armbrecht2020	2020	Tasman Sea	20868_MI_0-1.5cm	PRJNA558683	SRS5214219
ERR1894879	ancient_metagenome		shell		shell	100.0	49.45	-2.59	DerSarkissian2016	2016	Guernsey	gue_Abalone	PRJEB20113	ERS1624435
ERR1894880	ancient_metagenome		shell		shell	100.0	49.45	-2.59	DerSarkissian2016	2016	Guernsey	gue_Abalone	PRJEB20113	ERS1624435
ERR1894881	ancient_metagenome		shell		shell	100.0	36.0	18.0	DerSarkissian2016	2016	Mediterranean Sea	med_Abalone	PRJEB20113	ERS1624436
ERR1894882	ancient_metagenome		shell		shell	100.0	36.0	18.0	DerSarkissian2016	2016	Mediterranean Sea	med_Abalone	PRJEB20113	ERS1624436
ERR1894900	ancient_metagenome		shell		shell	6000.0	46.44	-0.86	DerSarkissian2016	2016	France	auzay1B_Clam	PRJEB20113	ERS1624447
ERR1894901	ancient_metagenome		shell		shell	6000.0	46.44	-0.86	DerSarkissian2016	2016	France	auzay2B_Clam	PRJEB20113	ERS1624448
ERR1894902	ancient_metagenome		shell		shell	6000.0	46.44	-0.86	DerSarkissian2016	2016	France	auzay3B_Clam	PRJEB20113	ERS1624449
ERR1894903	ancient_metagenome		shell		shell	6000.0	46.44	-0.86	DerSarkissian2016	2016	France	auzay4B_Clam	PRJEB20113	ERS1624450
ERR1894904	ancient_metagenome		shell		shell	1300.0	45.79	-0.95	DerSarkissian2016	2016	France	gripB_Clam	PRJEB20113	ERS1624451
ERR1894905	ancient_metagenome		shell		shell	350.0	45.85	-1.074	DerSarkissian2016	2016	France	lmc1B_Clam	PRJEB20113	ERS1624452
ERR1894906	ancient_metagenome		shell		shell	350.0	45.85	-1.074	DerSarkissian2016	2016	France	lmc2B_Clam	PRJEB20113	ERS1624453
ERR1894907	ancient_metagenome		shell		shell	350.0	45.85	-1.074	DerSarkissian2016	2016	France	lmc3B_Clam	PRJEB20113	ERS1624454
ERR1894908	ancient_metagenome		shell		shell	100.0	56.6	8.4	DerSarkissian2016	2016	Denmark	nis_Clam	PRJEB20113	ERS1624455
ERR1894909	ancient_metagenome		shell		shell	100.0	56.6	8.4	DerSarkissian2016	2016	Denmark	nis_Clam	PRJEB20113	ERS1624455
ERR1894910	ancient_metagenome		shell		shell	100.0	56.92	8.75	DerSarkissian2016	2016	Denmark	thi_Clam	PRJEB20113	ERS1624456
ERR1894911	ancient_metagenome		shell		shell	100.0	56.92	8.75	DerSarkissian2016	2016	Denmark	thi_Clam	PRJEB20113	ERS1624456
ERR1894912	ancient_metagenome		shell		shell	7000.0	56.715	10.162	DerSarkissian2016	2016	Denmark	hav_Mussel	PRJEB20113	ERS1624457
ERR1894913	ancient_metagenome		shell		shell	7000.0	56.715	10.162	DerSarkissian2016	2016	Denmark	hav_Mussel	PRJEB20113	ERS1624457
ERR1894914	ancient_metagenome		shell		shell	100.0	56.06	12.56	DerSarkissian2016	2016	Denmark	hel_Quahog	PRJEB20113	ERS1624458
ERR1894915	ancient_metagenome		shell		shell	100.0	56.06	12.56	DerSarkissian2016	2016	Denmark	hel_Quahog	PRJEB20113	ERS1624458
ERR1894916	ancient_metagenome		shell		shell	100.0			DerSarkissian2016	2016	Unknown	quahog2_Quahog	PRJEB20113	ERS1624459
ERR1894917	ancient_metagenome		shell		shell	100.0			DerSarkissian2016	2016	Unknown	quahog2_Quahog	PRJEB20113	ERS1624459
ERR1894918	ancient_metagenome		shell		shell	100.0	62.162	-7.165	DerSarkissian2016	2016	Faroe Islands	ves_Quahog	PRJEB20113	ERS1624460
ERR1894919	ancient_metagenome		shell		shell	100.0	62.162	-7.165	DerSarkissian2016	2016	Faroe Islands	ves_Quahog	PRJEB20113	ERS1624460
ERR1560012	ancient_metagenome		lake		lake sediment	11300.0	56.33	-120.96	Pedersen2016	2016	Canada	CHL_131_11266	PRJEB14494	ERS1286097
ERR1560013	ancient_metagenome		lake		lake sediment	11300.0	56.33	-120.96	Pedersen2016	2016	Canada	CHL_132_11317	PRJEB14494	ERS1286098
ERR1560014	ancient_metagenome		lake		lake sediment	11400.0	56.33	-120.96	Pedersen2016	2016	Canada	CHL_133_11368	PRJEB14494	ERS1286099
ERR1560015	ancient_metagenome		lake		lake sediment	11400.0	56.33	-120.96	Pedersen2016	2016	Canada	CHL_134_11420	PRJEB14494	ERS1286100
ERR1560016	ancient_metagenome		lake		lake sediment	11600.0	56.33	-120.96	Pedersen2016	2016	Canada	CHL_137_11575	PRJEB14494	ERS1286101
ERR1560017	ancient_metagenome		lake		lake sediment	11700.0	56.33	-120.96	Pedersen2016	2016	Canada	CHL_140_11729	PRJEB14494	ERS1286102
ERR1560018	ancient_metagenome		lake		lake sediment	12000.0	56.33	-120.96	Pedersen2016	2016	Canada	CHL_145_11982	PRJEB14494	ERS1286103
ERR1560019	ancient_metagenome		lake		lake sediment	12100.0	56.33	-120.96	Pedersen2016	2016	Canada	CHL_148_12132	PRJEB14494	ERS1286104
ERR1560020	ancient_metagenome		lake		lake sediment	12200.0	56.33	-120.96	Pedersen2016	2016	Canada	CHL_150_12231	PRJEB14494	ERS1286105
ERR1560021	ancient_metagenome		lake		lake sediment	12300.0	56.33	-120.96	Pedersen2016	2016	Canada	CHL_151_12280	PRJEB14494	ERS1286106
ERR1560022	ancient_metagenome		lake		lake sediment	12400.0	56.33	-120.96	Pedersen2016	2016	Canada	CHL_153_12379	PRJEB14494	ERS1286107
ERR1560023	ancient_metagenome		lake		lake sediment	12500.0	56.33	-120.96	Pedersen2016	2016	Canada	CHL_155_12485	PRJEB14494	ERS1286108
ERR1560024	ancient_metagenome		lake		lake sediment	12600.0	56.33	-120.96	Pedersen2016	2016	Canada	CHL_157_12615	PRJEB14494	ERS1286109
